CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;
CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;
Date;Time;Weekday;P_pump;p_TDLAS;p_in;I_total;U_supply;external_pump;internal_1;internal_2;Runtime;internal_3;internal_4;internal_5;internal_6;Conc_estimate;pCH4;xCH4;T_control;T_gas;%rH_gas;
-;-;-;W;mbar;mbar;mA;V;-;-;-;s;-;-;-;-;ppm;µatm;ppm;°C;°C;%;
2023-05-19;14:37:06;5;0.526;1007.97;996.34;432.387;12.947929;1;1000;0;3545467;8;959;0;35535;1.58;1.545;1.572;36.001;33.887;20.977;
2023-05-19;14:38:06;5;0.526;1008;996.34;429.587;12.947536;1;1000;0;3545527;8;959;0;35556;1.943;1.901;1.933;36.001;33.885;20.977;
2023-05-19;14:39:06;5;0.526;1008;996.36;436.2;12.947536;1;1000;0;3545587;9;959;0;35544;1.745;1.707;1.736;35.998;33.888;20.973;
2023-05-19;14:40:06;5;0.526;1007.94;996.35;428.937;12.949303;1;1000;0;3545647;8;959;0;35548;1.678;1.641;1.669;35.997;33.888;20.977;
2023-05-19;14:41:06;5;0.526;1008.04;996.38;438.35;12.948518;1;1000;0;3545707;9;959;0;35581;1.721;1.683;1.712;35.999;33.893;20.952;
2023-05-19;14:42:06;5;0.526;1008;996.38;436.05;12.948714;1;1000;0;3545767;7;959;0;35541;1.788;1.749;1.778;36.001;33.887;20.966;
2023-05-19;14:43:06;5;0.526;1008.04;996.37;434.05;12.948812;1;1000;0;3545827;8;959;0;35545;1.633;1.597;1.624;36;33.889;20.934;
2023-05-19;14:44:06;5;0.526;1008.03;996.41;433.312;12.947046;1;1000;0;3545887;7;959;0;35524;1.71;1.672;1.701;36;33.882;20.924;
2023-05-19;15:10:59;5;0.524;1008.26;996.73;474.944;12.928776;1;1000;0;3546605;7;959;0;35531;2.052;2.008;2.041;36.001;33.61;21.174;
2023-05-19;15:11:59;5;0.523;1008.52;996.99;501.837;12.920934;1;1000;0;3546665;7;959;0;35520;2.488;2.435;2.475;36.001;33.432;21.359;
2023-05-19;15:12:59;5;0.523;1008.51;996.98;488.025;12.922309;1;1000;0;3546725;7;959;0;35520;2.298;2.249;2.286;36.002;33.471;21.305;
2023-05-19;15:13:59;5;0.523;1008.36;996.98;495.362;12.922701;1;1000;0;3546785;7;959;0;35520;2.388;2.337;2.376;35.995;33.512;21.237;
2023-05-19;15:14:59;5;0.523;1008.39;997;485.775;12.925057;1;1000;0;3546845;7;959;0;35520;2.257;2.209;2.245;36;33.54;21.228;
2023-05-19;15:40:59;5;0.521;1008.45;997.25;530.675;12.906406;1;1000;0;3547505;12;962;0;34047;2.548;2.494;2.534;35.999;33.27;21.275;
2023-05-19;15:41:59;5;0.522;1008.55;997.22;516.05;12.910627;1;1000;0;3547565;12;962;0;34151;2.331;2.282;2.318;36.002;33.316;21.222;
2023-05-19;15:42:59;5;0.522;1008.5;997.2;508.05;12.915045;1;1000;0;3547625;12;961;0;34236;2.38;2.33;2.367;36.003;33.362;21.157;
2023-05-19;15:43:59;5;0.523;1008.43;997.17;504.125;12.920836;1;1000;0;3547685;12;961;0;34305;2.235;2.187;2.223;36.002;33.404;21.121;
2023-05-19;15:44:59;5;0.523;1008.48;997.15;487.012;12.922996;1;1000;0;3547745;13;961;2;34362;2.293;2.245;2.281;36.005;33.438;21.073;
2023-05-20;14:40:59;6;0.509;1002.62;990.92;1200.4;12.61467;1;1000;0;3548405;13;961;0;34360;1.852;1.8;1.841;28.795;25.102;28.834;
2023-05-20;14:41:59;6;0.51;1002.37;990.9;1199.512;12.614768;1;1000;0;3548465;13;961;0;34360;1.785;1.735;1.775;29.233;25.451;28.418;
2023-05-20;14:42:59;6;0.51;1002.41;990.85;1198.912;12.615062;1;1000;0;3548525;13;961;0;34360;1.688;1.641;1.678;29.663;25.791;28.036;
2023-05-20;14:43:59;6;0.511;1002.46;990.86;1198.937;12.615553;1;1000;0;3548585;13;961;0;34360;2.257;2.194;2.243;30.08;26.13;27.657;
2023-05-20;14:44:59;6;0.511;1002.54;990.85;1198.112;12.615848;1;1000;0;3548645;13;961;0;34360;1.834;1.783;1.824;30.492;26.478;27.283;
2023-05-20;15:10:59;6;0.514;1002.33;990.22;1194.75;12.611921;1;1000;0;3549305;5;975;0;29291;1.816;1.764;1.805;33.45;29.176;24.415;
2023-05-20;15:11:59;6;0.515;1002.23;990.23;1193.512;12.607798;1;1000;0;3549365;5;975;0;29491;1.871;1.818;1.86;33.811;29.468;24.133;
2023-05-20;15:12:59;6;0.515;1002.22;990.21;1194.012;12.620854;1;1000;0;3549425;7;975;0;29703;1.849;1.796;1.838;34.172;29.772;23.851;
2023-05-20;15:13:59;6;0.515;1002.32;990.17;1194;12.624486;1;1000;0;3549485;6;975;0;29931;2.088;2.029;2.076;34.524;30.07;23.589;
2023-05-20;15:14:59;6;0.516;1002.46;990.13;1193.925;12.623701;1;1000;0;3549545;8;974;0;30121;1.854;1.801;1.843;34.867;30.368;23.309;
2023-05-20;15:40:59;6;0.517;1002.16;990.12;786.962;12.79941;1;1000;0;3550205;8;974;0;30140;1.892;1.838;1.881;36.024;31.946;21.779;
2023-05-20;15:41:59;6;0.518;1002.26;990.11;752.512;12.821693;1;1000;0;3550265;8;974;0;30140;1.853;1.8;1.843;36.01;32.095;21.651;
2023-05-20;15:42:59;6;0.518;1002.23;990.06;705.65;12.838577;1;1000;0;3550325;8;974;0;30140;1.767;1.717;1.757;36.013;32.24;21.519;
2023-05-20;15:43:59;6;0.519;1002.27;990.1;691.337;12.843976;1;1000;0;3550385;8;974;0;30140;1.841;1.788;1.83;35.991;32.371;21.414;
2023-05-20;15:44:59;6;0.519;1002.21;990.06;652.3;12.862135;1;1000;0;3550445;8;974;0;30140;1.889;1.835;1.878;35.995;32.463;21.307;
2023-05-21;14:40:59;7;0.509;1004.17;991.98;1200.925;12.619087;1;1000;0;3551105;0;983;0;26218;1.646;1.602;1.636;28.961;25.252;32.284;
2023-05-21;14:41:59;7;0.51;1004.08;991.93;1200.137;12.619185;1;1000;0;3551165;0;983;0;26465;1.682;1.637;1.673;29.397;25.594;31.83;
2023-05-21;14:42:59;7;0.511;1004;991.9;1198.887;12.619185;1;1000;0;3551225;0;983;0;26702;2.057;2.002;2.045;29.822;25.933;31.414;
2023-05-21;14:43:59;7;0.511;1003.98;991.91;1198.7;12.619578;1;1000;0;3551285;3;983;0;26912;2.093;2.037;2.081;30.24;26.279;30.981;
2023-05-21;14:44:59;7;0.511;1003.93;991.89;1198.575;12.619479;1;1000;0;3551345;1;982;0;27130;1.805;1.757;1.795;30.651;26.623;30.573;
2023-05-21;15:10:59;7;0.514;1004.18;991.89;1194.9;12.620461;1;1000;0;3552005;1;982;0;27160;1.695;1.65;1.686;33.576;29.309;27.454;
2023-05-21;15:11:59;7;0.515;1004.16;991.86;1194.7;12.620363;1;1000;0;3552065;1;982;0;27160;2.137;2.08;2.125;33.938;29.603;27.167;
2023-05-21;15:12:59;7;0.515;1004.2;991.82;1194.312;12.620559;1;1000;0;3552125;1;982;0;27160;1.906;1.855;1.895;34.297;29.91;26.865;
2023-05-21;15:13:59;7;0.516;1004.08;991.83;1193.9;12.620658;1;1000;0;3552185;1;982;0;27160;1.957;1.905;1.946;34.645;30.204;26.673;
2023-05-21;15:14:59;7;0.516;1004.35;991.84;1193.45;12.62105;1;1000;0;3552245;1;982;0;27160;1.475;1.436;1.466;34.984;30.487;26.473;
2023-05-21;15:40:59;7;0.517;1004.3;991.96;755.15;12.808245;1;1000;0;3552905;9;969;0;31835;1.897;1.847;1.886;36.018;32.034;24.723;
2023-05-21;15:41:59;7;0.518;1004.38;991.92;730.437;12.826012;1;1000;0;3552965;10;969;0;31993;1.676;1.631;1.667;36.006;32.185;24.58;
2023-05-21;15:42:59;7;0.518;1004.41;991.92;695.062;12.845939;1;1000;0;3553025;9;968;0;32149;1.697;1.652;1.687;36.012;32.31;24.424;
2023-05-21;15:43:59;7;0.519;1004.46;991.92;650.612;12.856246;1;1000;0;3553085;10;967;1;32292;1.938;1.887;1.927;36.011;32.435;24.276;
2023-05-21;15:44:59;7;0.519;1004.31;991.89;646.15;12.864982;1;1000;0;3553145;11;967;0;32480;1.891;1.841;1.88;35.997;32.528;24.184;
2023-05-22;14:40:59;1;0.509;999.77;987.79;1200.362;12.615553;1;1000;0;3553805;12;967;0;32480;1.938;1.878;1.927;29.017;25.361;33.78;
2023-05-22;14:41:59;1;0.51;999.9;987.74;1200.075;12.61575;1;1000;0;3553865;12;967;0;32480;1.572;1.523;1.563;29.447;25.677;33.309;
2023-05-22;14:42:59;1;0.511;999.86;987.81;1198.9;12.616241;1;1000;0;3553925;12;967;0;32480;2.322;2.25;2.308;29.88;26.034;32.854;
2023-05-22;14:43:59;1;0.511;999.87;987.73;1198.637;12.616437;1;1000;0;3553985;12;967;0;32480;1.916;1.857;1.905;30.3;26.375;32.41;
2023-05-22;14:44:59;1;0.511;999.79;987.7;1198.512;12.615848;1;1000;0;3554045;12;967;0;32480;1.996;1.933;1.983;30.713;26.716;32.012;
2023-05-22;15:10:59;1;0.514;999.7;987.41;1195.2;12.618105;1;1000;0;3554705;6;976;0;29488;1.985;1.923;1.973;33.659;29.395;29.167;
2023-05-22;15:11:59;1;0.515;999.72;987.39;1194.525;12.617811;1;1000;0;3554765;7;975;0;29719;2.079;2.014;2.067;34.027;29.697;28.842;
2023-05-22;15:12:59;1;0.515;999.92;987.42;1193.975;12.618596;1;1000;0;3554825;6;975;0;29908;2.076;2.011;2.064;34.385;29.993;28.522;
2023-05-22;15:13:59;1;0.516;999.7;987.4;1193.412;12.619578;1;1000;0;3554885;7;975;0;30077;1.883;1.824;1.871;34.731;30.29;28.204;
2023-05-22;15:14:59;1;0.517;999.76;987.38;1193.112;12.6184;1;1000;0;3554945;8;974;0;30328;1.398;1.353;1.389;35.075;30.581;27.882;
2023-05-22;15:40:59;1;0.518;999.6;987.28;753.937;12.812956;1;1000;0;3555605;8;974;0;30370;1.865;1.806;1.854;36.013;32.07;26.599;
2023-05-22;15:41:59;1;0.518;999.66;987.25;715.85;12.831607;1;1000;0;3555665;8;974;0;30370;1.762;1.707;1.752;36.013;32.212;26.45;
2023-05-22;15:42:59;1;0.519;999.68;987.2;697.437;12.840736;1;1000;0;3555725;8;974;0;30370;1.773;1.717;1.762;35.997;32.358;26.332;
2023-05-22;15:43:59;1;0.519;999.58;987.19;648.225;12.859387;1;1000;0;3555785;8;974;0;30370;1.959;1.897;1.947;36.011;32.459;26.217;
2023-05-22;15:44:59;1;0.519;999.53;987.11;625.55;12.86989;1;1000;0;3555845;8;974;0;30370;2.122;2.055;2.109;36.005;32.558;26.096;
2023-05-23;14:40:59;2;0.509;998.41;985.94;1199.937;12.607995;1;1000;0;3556505;0;984;0;26272;1.643;1.589;1.633;29.035;25.312;39.981;
2023-05-23;14:41:59;2;0.51;998.43;986;1199.587;12.6077;1;1000;0;3556565;0;984;0;26532;1.903;1.841;1.892;29.469;25.663;39.41;
2023-05-23;14:42:59;2;0.511;998.41;985.94;1198.887;12.607307;1;1000;0;3556625;1;983;0;26780;2.119;2.049;2.106;29.897;25.995;38.863;
2023-05-23;14:43:59;2;0.511;998.39;985.99;1198.937;12.610449;1;1000;0;3556685;3;983;0;26984;1.965;1.9;1.953;30.314;26.344;38.304;
2023-05-23;14:44:59;2;0.511;998.46;985.99;1197.587;12.608387;1;1000;0;3556745;2;982;0;27218;1.935;1.871;1.923;30.719;26.672;37.76;
2023-05-23;15:10:59;2;0.514;998.97;986.45;1195.162;12.610743;1;1000;0;3557405;3;982;0;27230;1.865;1.805;1.854;33.636;29.353;33.77;
2023-05-23;15:11:59;2;0.515;998.85;986.46;1194.575;12.61143;1;1000;0;3557465;3;982;0;27230;2.01;1.945;1.998;33.996;29.654;33.357;
2023-05-23;15:12:59;2;0.515;998.75;986.46;1194.775;12.611136;1;1000;0;3557525;3;982;0;27230;2.07;2.003;2.058;34.354;29.946;32.939;
2023-05-23;15:13:59;2;0.515;999.13;986.47;1194.312;12.610645;1;1000;0;3557585;3;982;0;27230;2.042;1.976;2.03;34.699;30.241;32.526;
2023-05-23;15:14:59;2;0.516;999;986.48;1193.225;12.609762;1;1000;0;3557645;3;982;0;27230;1.6;1.548;1.591;35.04;30.534;32.14;
2023-05-23;15:40:59;2;0.517;999.33;986.95;767.125;12.800883;1;1000;0;3558305;11;970;0;31804;1.822;1.764;1.811;36.012;32.032;29.733;
2023-05-23;15:41:59;2;0.518;999.31;986.91;730.05;12.814134;1;1000;0;3558365;10;969;0;31991;1.742;1.686;1.731;36.011;32.172;29.527;
2023-05-23;15:42:59;2;0.519;999.35;986.95;680.2;12.83946;1;1000;0;3558425;10;969;0;32182;1.732;1.676;1.721;36.013;32.312;29.339;
2023-05-23;15:43:59;2;0.519;999.31;986.93;651.85;12.846233;1;1000;0;3558485;10;968;0;32330;2.015;1.951;2.003;36.017;32.42;29.175;
2023-05-23;15:44:59;2;0.519;999.38;986.98;645.375;12.847019;1;1000;0;3558545;11;967;0;32456;2.198;2.128;2.185;36.007;32.524;29.031;
2023-05-24;14:40:59;3;0.509;1008.27;996.11;1200.825;12.621247;1;1000;0;3559205;11;968;0;32510;1.973;1.929;1.962;29.058;25.366;31.699;
2023-05-24;14:41:59;3;0.51;1008.21;996.09;1200.387;12.621247;1;1000;0;3559265;11;968;0;32510;1.6;1.565;1.592;29.493;25.718;31.253;
2023-05-24;14:42:59;3;0.511;1008.22;996.08;1199.85;12.621639;1;1000;0;3559325;11;968;0;32510;2.186;2.138;2.175;29.919;26.05;30.812;
2023-05-24;14:43:59;3;0.511;1008.29;996.05;1199.537;12.621247;1;1000;0;3559385;11;968;0;32510;1.801;1.761;1.791;30.34;26.397;30.378;
2023-05-24;14:44:59;3;0.512;1008.27;996.03;1199.25;12.622326;1;1000;0;3559445;11;968;0;32510;1.977;1.933;1.967;30.75;26.734;29.961;
2023-05-24;15:10:59;3;0.514;1008.05;995.62;1195.925;12.62321;1;1000;0;3560105;5;975;0;29461;1.873;1.831;1.863;33.678;29.414;26.618;
2023-05-24;15:11:59;3;0.515;1008.11;995.62;1195.6;12.623504;1;1000;0;3560165;6;975;0;29678;2.005;1.96;1.994;34.042;29.717;26.316;
2023-05-24;15:12:59;3;0.515;1008.09;995.68;1195.162;12.623799;1;1000;0;3560225;6;975;0;29889;2.071;2.024;2.06;34.398;30.015;25.991;
2023-05-24;15:13:59;3;0.516;1008.36;995.7;1194.775;12.624192;1;1000;0;3560285;8;974;0;30085;1.796;1.756;1.786;34.747;30.302;25.704;
2023-05-24;15:14:59;3;0.517;1008.01;995.81;1194.075;12.622915;1;1000;0;3560345;8;974;0;30307;1.506;1.472;1.498;35.089;30.599;25.392;
2023-05-24;15:40:59;3;0.517;1008.42;995.98;758.387;12.814822;1;1000;0;3561005;8;975;0;30300;1.856;1.814;1.846;36.011;32.056;23.746;
2023-05-24;15:41:59;3;0.518;1008.54;996.05;719;12.837595;1;1000;0;3561065;8;975;0;30300;1.718;1.68;1.709;36.014;32.204;23.62;
2023-05-24;15:42:59;3;0.519;1008.56;996.04;687.525;12.850258;1;1000;0;3561125;8;975;0;30300;1.783;1.743;1.773;36.012;32.333;23.53;
2023-05-24;15:43:59;3;0.519;1008.56;996.03;658.812;12.865473;1;1000;0;3561185;8;975;0;30300;2;1.955;1.989;36.006;32.446;23.419;
2023-05-24;15:44:59;3;0.519;1008.41;996.02;637.087;12.8694;1;1000;0;3561245;8;975;0;30300;2.157;2.109;2.146;36.007;32.542;23.312;
2023-05-25;14:40:59;4;0.509;1002.22;990.08;1198.637;12.598571;1;1000;0;3561905;1;984;0;26249;1.98;1.924;1.969;28.956;25.252;33.18;
2023-05-25;14:41:59;4;0.51;1002.28;990.14;1199.25;12.607995;1;1000;0;3561965;2;983;0;26489;1.646;1.599;1.636;29.392;25.599;32.728;
2023-05-25;14:42:59;4;0.511;1002.22;990.11;1197.412;12.59759;1;1000;0;3562025;1;983;-1;24062;2.184;2.122;2.172;29.821;25.947;32.305;
2023-05-25;14:43:59;4;0.511;1002.28;990.08;1197.112;12.596215;1;1000;0;3562085;3;983;0;26923;1.981;1.924;1.969;30.235;26.288;31.87;
2023-05-25;14:44:59;4;0.512;1002.25;990.08;1198.512;12.621639;1;1000;0;3562145;2;982;0;27161;1.873;1.82;1.862;30.652;26.627;31.46;
2023-05-25;15:10:59;4;0.514;1002.19;989.76;1194.95;12.613099;1;1000;0;3562805;4;982;0;27200;1.859;1.806;1.848;33.595;29.328;28.71;
2023-05-25;15:11:59;4;0.515;1002.19;989.7;1194.125;12.613099;1;1000;0;3562865;4;982;0;27200;2.233;2.169;2.22;33.957;29.631;28.38;
2023-05-25;15:12:59;4;0.515;1002.14;989.64;1193.787;12.612903;1;1000;0;3562925;4;982;0;27200;2.043;1.984;2.031;34.315;29.922;28.048;
2023-05-25;15:13:59;4;0.515;1002.02;989.59;1193.562;12.611627;1;1000;0;3562985;4;982;0;27200;1.97;1.913;1.959;34.665;30.22;27.737;
2023-05-25;15:14:59;4;0.516;1002.13;989.69;1193.137;12.612608;1;1000;0;3563045;4;982;0;27200;1.66;1.612;1.65;35.007;30.508;27.428;
2023-05-25;15:40:59;4;0.517;1002.2;989.75;766.1;12.801079;1;1000;0;3563705;11;971;0;31812;1.937;1.881;1.926;36.017;31.99;26.187;
2023-05-25;15:41:59;4;0.518;1002.23;989.7;730.637;12.828761;1;1000;0;3563765;12;969;0;31973;1.681;1.633;1.671;36.013;32.146;26.052;
2023-05-25;15:42:59;4;0.518;1002.28;989.67;685.387;12.833178;1;1000;0;3563825;11;969;0;32132;1.73;1.68;1.72;36.01;32.28;25.933;
2023-05-25;15:43:59;4;0.519;1002.28;989.61;670.362;12.841816;1;1000;0;3563885;12;968;0;32291;2.013;1.955;2.002;35.998;32.394;25.84;
2023-05-25;15:44:59;4;0.519;1002.11;989.64;636;12.861841;1;1000;0;3563945;12;967;0;32448;2.082;2.021;2.069;36.004;32.497;25.736;
2023-06-21;16:48:29;3;6.821;1008.84;993.99;1612.9;18.357525;1;0;0;3564211;0;0;0;0;3.299;3.219;3.282;26.157;22.624;90.365;
2023-06-21;16:49:29;3;6.709;1008.9;994.32;1601.912;18.358606;1;0;0;3564271;0;0;0;0;2.93;2.86;2.915;26.995;23.012;89.436;
2023-06-21;16:50:29;3;6.734;1008.71;994.41;1605.562;18.362336;1;0;0;3564331;0;0;0;0;3.756;3.667;3.736;27.782;23.419;88.22;
2023-06-21;16:51:29;3;6.861;1008.7;994.64;1592.637;18.35939;1;0;0;3564391;0;0;0;0;3.922;3.83;3.901;28.531;23.848;86.814;
2023-06-21;16:52:29;3;6.78;1008.73;994.8;1610.375;18.362336;1;0;0;3564451;0;0;0;0;3.669;3.583;3.65;29.254;24.284;85.277;
2023-06-29;20:45:59;4;6.519;1060.2;1039.51;1007.862;17.181253;1;1000;0;3570549;10;966;0;31080;30.516;31.258;30.468;35.988;31.357;52.21;
2023-06-29;20:46:59;4;6.489;1059.79;1038.98;990.962;17.215708;1;1000;0;3570609;10;966;0;31080;30.597;31.324;30.549;36;31.377;52.149;
2023-06-29;20:47:59;4;6.393;1059.16;1038.39;992.825;17.211978;1;1000;0;3570669;10;966;0;31080;30.766;31.478;30.716;35.996;31.4;52.084;
2023-06-29;20:48:59;4;6.398;1058.52;1037.9;1000.187;17.20442;1;1000;0;3570729;10;966;0;31080;30.8;31.497;30.748;35.998;31.429;52.027;
2023-06-29;20:49:59;4;6.438;1058.1;1037.37;983.312;17.249476;1;1000;0;3570789;10;966;0;31080;30.62;31.296;30.568;35.998;31.446;51.994;
2023-06-30;20:45:59;5;6.621;1066.68;1045.29;1004.587;17.178799;1;1000;0;3573549;12;964;0;31752;34.768;35.828;34.73;35.988;31.536;53.496;
2023-06-30;20:46:59;5;6.46;1066.13;1044.77;975.525;17.212076;1;1000;0;3573609;12;964;0;31836;34.718;35.758;34.679;36.01;31.563;53.429;
2023-06-30;20:47:59;5;6.465;1065.59;1044.28;981.262;17.22415;1;1000;0;3573669;12;964;0;31909;34.95;35.978;34.909;36;31.586;53.371;
2023-06-30;20:48:59;5;6.475;1065.15;1043.8;981.075;17.225033;1;1000;0;3573729;12;964;0;31940;34.719;35.723;34.677;36.008;31.611;53.314;
2023-06-30;20:49:59;5;6.385;1064.65;1043.33;980.487;17.238383;1;1000;0;3573789;12;963;0;32005;34.997;35.991;34.954;35.991;31.624;53.29;
2023-07-01;20:45:59;6;6.658;1069.72;1048.14;977.737;17.250653;1;1000;0;3576549;12;964;0;31980;38.181;39.461;38.147;35.994;31.729;54.524;
2023-07-01;20:46:59;6;6.443;1069.15;1047.59;974.062;17.284323;1;1000;0;3576609;12;964;0;31980;38.334;39.597;38.299;36.002;31.747;54.475;
2023-07-01;20:47:59;6;6.423;1068.69;1047.08;962.975;17.277255;1;1000;0;3576669;12;964;0;31980;38.446;39.692;38.409;35.998;31.765;54.42;
2023-07-01;20:48:59;6;6.421;1068.18;1046.58;958.55;17.300913;1;1000;0;3576729;12;964;0;31980;38.432;39.657;38.394;36.003;31.778;54.367;
2023-07-01;20:49:59;6;6.435;1067.72;1046.17;966.112;17.280495;1;1000;0;3576789;12;964;0;31980;38.313;39.518;38.274;35.995;31.795;54.331;
2023-07-02;20:45:59;7;6.648;1064.54;1042.52;976.662;17.291391;1;1000;0;3579549;12;964;0;32224;37.638;38.677;37.591;35.993;31.808;55.15;
2023-07-02;20:46:59;7;6.483;1063.95;1041.94;946.312;17.367172;1;1000;0;3579609;13;963;0;32281;37.685;38.702;37.636;36.002;31.813;55.105;
2023-07-02;20:47:59;7;6.366;1063.47;1041.4;950.512;17.352349;1;1000;0;3579669;13;963;0;32359;37.523;38.515;37.473;35.996;31.83;55.041;
2023-07-02;20:48:59;7;6.324;1062.95;1040.97;948.437;17.349208;1;1000;0;3579729;13;963;1;32384;37.342;38.312;37.291;35.997;31.84;55.004;
2023-07-02;20:49:59;7;6.338;1062.45;1040.52;942.825;17.373748;1;1000;0;3579789;12;963;0;32448;37.62;38.579;37.567;36.009;31.867;54.953;
2023-07-03;20:45:59;1;6.498;1057.57;1035.12;958.612;17.364129;1;1000;0;3582549;12;963;-1;29105;34.874;35.565;34.813;35.993;31.83;55.479;
2023-07-03;20:46:59;1;6.44;1057.08;1034.6;935.7;17.373061;1;1000;0;3582609;12;963;0;32380;34.816;35.487;34.754;36.006;31.855;55.428;
2023-07-03;20:47:59;1;6.304;1056.57;1034.05;935.825;17.369822;1;1000;0;3582669;12;963;0;32439;34.786;35.436;34.723;35.999;31.866;55.366;
2023-07-03;20:48:59;1;6.373;1056.08;1033.55;926.35;17.382877;1;1000;0;3582729;12;963;0;32497;34.573;35.201;34.509;36.003;31.88;55.31;
2023-07-03;20:49:59;1;6.356;1055.58;1033.04;923.912;17.374141;1;1000;0;3582789;13;963;-1;29267;34.529;35.138;34.464;36;31.902;55.266;
2023-07-04;20:45:59;2;6.502;1036.22;1012.79;986.612;17.373749;1;1000;0;3585549;13;964;0;32540;27.369;27.268;27.28;36;31.437;53.515;
2023-07-04;20:46:59;2;6.539;1035.58;1012.28;983;17.350877;1;1000;0;3585609;13;964;0;32540;27.408;27.292;27.318;35.998;31.46;53.441;
2023-07-04;20:47:59;2;6.393;1035.19;1011.72;956.7;17.404768;1;1000;0;3585669;13;964;0;32540;27.378;27.246;27.287;36.006;31.489;53.39;
2023-07-04;20:48:59;2;6.288;1034.59;1011.13;954.625;17.382976;1;1000;0;3585729;13;964;0;32540;27.186;27.038;27.095;36.008;31.512;53.329;
2023-07-04;20:49:59;2;6.337;1034.21;1010.65;964.362;17.387785;1;1000;0;3585789;13;964;0;32540;27.143;26.982;27.051;36.004;31.533;53.277;
2023-07-05;20:45:59;3;6.329;1028.02;1003.23;996.637;17.207463;1;1000;0;3588549;11;965;0;31200;24.217;23.885;24.124;35.999;31.073;52.198;
2023-07-05;20:46:59;3;6.324;1027.13;1002.77;1004.412;17.2268;1;1000;0;3588609;11;965;0;31274;23.936;23.597;23.843;36.006;31.096;52.124;
2023-07-05;20:47:59;3;6.323;1026.99;1002.32;1013.512;17.21669;1;1000;0;3588669;11;965;0;31369;23.69;23.343;23.598;35.989;31.123;52.037;
2023-07-05;20:48:59;3;6.298;1026.53;1001.9;995.4;17.243292;1;1000;0;3588729;11;965;0;31422;23.825;23.465;23.73;36;31.136;51.974;
2023-07-05;20:49:59;3;6.275;1026.14;1001.44;963.4;17.249672;1;1000;0;3588789;12;965;0;31493;23.804;23.433;23.709;35.996;31.16;51.92;
2023-07-06;20:45:59;4;6.362;1028.35;1001.82;1054.675;17.236911;1;1000;0;3591549;12;966;0;30951;23.575;23.221;23.485;35.991;30.959;51.545;
2023-07-06;20:46:59;4;6.406;1027.89;1001.39;1015.125;17.238678;1;1000;0;3591609;12;966;-1;27932;23.286;22.925;23.197;36.003;30.988;51.445;
2023-07-06;20:47:59;4;6.297;1027.26;1000.89;999.2;17.214138;1;1000;0;3591669;12;966;0;31110;23.448;23.072;23.357;36.006;31.012;51.368;
2023-07-06;20:48:59;4;6.366;1026.92;1000.44;1017.4;17.245942;1;1000;0;3591729;12;966;-2;24951;23.422;23.036;23.33;36;31.023;51.298;
2023-07-06;20:49:59;4;6.3;1026.5;999.98;1004;17.246432;1;1000;0;3591789;12;965;0;31240;23.631;23.23;23.538;36.001;31.049;51.231;
2023-07-07;20:45:59;5;6.538;1036.06;1005.98;1036.725;17.096343;1;1000;0;3594549;13;965;0;31220;24.239;23.987;24.16;35.992;30.848;51.424;
2023-07-07;20:46:59;5;6.425;1035.71;1005.61;1023.212;17.152393;1;1000;0;3594609;13;965;0;31220;23.851;23.594;23.773;36.005;30.883;51.338;
2023-07-07;20:47:59;5;6.534;1035.3;1005.31;1030.437;17.155142;1;1000;0;3594669;13;965;0;31220;24.02;23.753;23.94;36.004;30.91;51.264;
2023-07-07;20:48:59;5;6.38;1034.7;1004.95;1018.937;17.159069;1;1000;0;3594729;13;965;0;31220;23.961;23.685;23.881;36.001;30.946;51.195;
2023-07-07;20:49:59;5;6.362;1034.39;1004.61;1026.725;17.194898;1;1000;0;3594789;13;965;0;31220;23.899;23.615;23.818;36.001;30.971;51.117;
2023-07-08;20:45:59;6;6.485;1036.72;1006.39;1038.687;17.168688;1;1000;0;3597549;11;967;0;30809;24.831;24.583;24.75;35.99;30.811;51.26;
2023-07-08;20:46:59;6;6.345;1036.26;1005.98;1009.012;17.148172;1;1000;0;3597609;11;966;0;30917;24.875;24.616;24.794;36.007;30.846;51.168;
2023-07-08;20:47:59;6;6.365;1035.68;1005.56;1022.7;17.155731;1;1000;0;3597669;10;966;0;30989;24.755;24.487;24.674;35.999;30.871;51.081;
2023-07-08;20:48:59;6;6.252;1035.35;1005.14;1010.925;17.191462;1;1000;0;3597729;10;965;-1;27937;24.661;24.383;24.579;36.005;30.893;51.006;
