HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;
CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;
Date;Time;p_NDIR;p_in;Signal_raw;Signal_ref;T_sensor;Signal_proc;Conc_estimate;Concentration;T_control;T_gas;%rH_gas;
-;-;mbar;mbar;digits;digits;LSB;digits;digits;µmol/L;°C;°C;%;
2023-09-09;20:49:08;1015.87;998.14;10887;872;0;7010;33960;33.453;33.673;26.829;52.46;
2023-09-09;20:49:09;1015.75;998.2;10887;872;0;7010;34110;33.603;33.67;26.829;52.46;
2023-09-09;20:49:10;1015.34;998.25;10887;872;0;7010;34320;33.811;33.67;26.829;52.428;
2023-09-09;20:49:11;1016.19;998.27;10887;872;0;7010;34260;33.753;33.668;26.84;52.429;
2023-09-09;20:49:12;1016.09;998.43;10887;872;0;7010;33600;33.108;33.69;26.84;52.429;
2023-09-09;20:49:13;1016.45;998.51;10887;872;0;7010;34300;33.801;33.696;26.84;52.429;
2023-09-09;20:49:14;1016.55;998.57;10887;872;0;7010;34059;33.565;33.686;26.849;52.399;
2023-09-09;20:49:15;1016.23;998.55;10887;872;0;7010;34149;33.653;33.69;26.84;52.429;
2023-09-09;20:49:16;1016.85;998.6;10887;872;0;7010;34540;34.04;33.661;26.84;52.429;
2023-09-09;20:49:17;1016.63;998.62;10887;872;0;7010;34460;33.962;33.674;26.84;52.397;
2023-09-09;20:49:18;1016.44;998.57;10887;872;0;7010;34190;33.694;33.686;26.84;52.397;
2023-09-09;20:49:19;1016.52;998.5;10887;872;0;7010;34160;33.662;33.707;26.849;52.399;
2023-09-09;20:49:20;1016.33;998.53;10887;872;0;7010;34280;33.782;33.726;26.859;52.368;
2023-09-09;20:49:21;1016.18;998.46;10887;872;0;7010;34309;33.808;33.72;26.869;52.402;
2023-09-09;20:49:22;1016.3;998.4;10887;872;0;7010;34380;33.876;33.696;26.869;52.37;
2023-09-09;20:49:23;1015.63;998.43;10887;872;0;7010;34230;33.729;33.72;26.88;52.371;
2023-09-09;20:49:24;1016.15;998.5;10887;872;0;7010;34270;33.771;33.73;26.88;52.371;
2023-09-09;20:49:25;1015.76;998.5;10887;872;0;7010;34079;33.582;33.719;26.869;52.338;
2023-09-09;20:49:26;1015.65;998.5;10887;872;0;7010;34280;33.78;33.723;26.869;52.338;
2023-09-09;20:49:27;1016.19;998.49;10887;872;0;7010;34149;33.651;33.719;26.88;52.339;
2023-09-09;20:49:28;1015.76;998.51;10887;872;0;7010;34340;33.84;33.74;26.869;52.338;
2023-09-09;20:49:29;1015.75;998.51;10887;872;0;7010;34120;33.623;33.721;26.88;52.339;
2023-09-09;20:49:30;1016.01;998.47;10887;872;0;7010;33989;33.493;33.731;26.88;52.339;
2023-09-09;20:49:31;1015.42;998.43;10887;872;0;7010;33719;33.225;33.746;26.889;52.309;
2023-09-09;20:49:32;1015.96;998.4;10887;872;0;7010;34090;33.59;33.764;26.899;52.278;
2023-09-09;20:49:33;1015.56;998.38;10887;872;0;7010;34340;33.836;33.781;26.899;52.278;
2023-09-09;20:49:34;1015.48;998.42;10887;872;0;7010;34170;33.669;33.744;26.91;52.28;
2023-09-09;20:49:35;1016.07;998.42;10887;872;0;7010;34059;33.56;33.759;26.91;52.28;
2023-09-09;20:49:36;1015.64;998.5;10887;872;0;7010;33730;33.239;33.74;26.899;52.278;
2023-09-09;20:49:37;1015.89;998.47;10887;872;0;7010;34040;33.543;33.756;26.91;52.28;
2023-09-09;20:49:38;1016.18;998.5;10887;872;0;7010;34000;33.505;33.755;26.91;52.248;
2023-09-09;20:49:39;1015.63;998.46;10887;872;0;7010;34149;33.65;33.758;26.91;52.216;
2023-09-09;20:49:40;1016.29;998.42;10887;872;0;7010;34180;33.679;33.778;26.91;52.248;
2023-09-09;20:49:41;1016.2;998.49;10887;872;0;7010;34059;33.562;33.792;26.91;52.248;
2023-09-09;20:49:42;1015.82;998.54;10887;872;0;7010;33930;33.437;33.789;26.919;52.249;
2023-09-09;20:49:43;1016.49;998.57;10887;872;0;7010;34270;33.773;33.79;26.919;52.218;
2023-09-09;20:49:44;1016.16;998.53;10887;872;0;7010;34270;33.772;33.783;26.929;52.219;
2023-09-09;20:49:45;1016.31;998.51;10887;872;0;7010;34050;33.554;33.777;26.929;52.219;
2023-09-09;20:49:46;1016.23;998.44;10887;872;0;7010;33969;33.472;33.783;26.929;52.219;
2023-09-09;20:49:47;1015.59;998.4;10887;872;0;7010;34440;33.935;33.813;26.929;52.219;
2023-09-09;20:49:48;1016.15;998.36;10887;872;0;7010;34250;33.746;33.79;26.929;52.219;
2023-09-09;20:49:49;1016.08;998.35;10887;872;0;7010;34290;33.785;33.8;26.939;52.22;
2023-09-09;20:49:50;1015.61;998.36;10887;872;0;7010;34050;33.549;33.799;26.95;52.19;
2023-09-09;20:49:51;1016.13;998.39;10887;872;0;7010;34010;33.511;33.814;26.95;52.158;
2023-09-09;20:49:52;1015.63;998.44;10887;872;0;7010;34090;33.591;33.812;26.959;52.128;
2023-09-09;20:49:53;1015.87;998.53;10887;872;0;7010;34360;33.86;33.8;26.959;52.128;
2023-09-09;20:49:54;1016.52;998.61;10887;872;0;7010;34320;33.824;33.824;26.95;52.158;
2023-09-09;20:49:55;1015.98;998.62;10887;872;0;7010;34050;33.558;33.821;26.959;52.128;
2023-09-09;20:49:56;1015.89;998.57;10887;872;0;7010;34040;33.546;33.831;26.959;52.128;
2023-09-09;20:49:57;1016.37;998.61;10887;872;0;7010;33950;33.459;33.835;26.95;52.126;
2023-09-09;20:49:58;1015.8;998.55;10887;872;0;7010;34010;33.516;33.83;26.969;52.129;
2023-09-09;20:49:59;1015.64;998.5;10887;872;0;7010;34010;33.514;33.838;26.969;52.129;
2023-09-10;20:45:00;1015.09;995.19;10887;872;0;7009;34145;33.536;30.189;26.992;22.123;
2023-09-10;20:45:01;1017.78;999.64;10887;872;0;7000;33260;32.813;32.662;26.039;54.249;
2023-09-10;20:45:02;1017.62;999.68;10887;872;0;7000;33649;33.198;32.7;26.039;54.249;
2023-09-10;20:45:03;1018.3;999.78;10887;872;0;7000;33640;33.192;32.697;26.039;54.249;
2023-09-10;20:45:04;1017.66;999.76;10887;872;0;7000;33850;33.399;32.7;26.039;54.249;
2023-09-10;20:45:05;1018.35;999.82;10887;872;0;7000;33840;33.391;32.699;26.06;54.22;
2023-09-10;20:45:06;1017.99;999.93;10887;872;0;7000;33680;33.237;32.719;26.05;54.218;
2023-09-10;20:45:07;1018.21;999.89;10887;872;0;7000;33649;33.205;32.713;26.05;54.218;
2023-09-10;20:45:08;1018.48;999.76;10887;872;0;7000;33410;32.965;32.704;26.06;54.188;
2023-09-10;20:45:09;1017.74;999.71;10887;872;0;7000;33550;33.101;32.73;26.06;54.22;
2023-09-10;20:45:10;1018.08;999.57;10887;872;0;7000;33450;32.998;32.717;26.06;54.188;
2023-09-10;20:45:11;1017.27;999.57;10887;872;0;7000;33829;33.372;32.712;26.079;54.191;
2023-09-10;20:45:12;1017.97;999.61;10887;872;0;7000;33780;33.325;32.717;26.079;54.128;
2023-09-10;20:45:13;1017.36;999.6;10887;872;0;7000;33350;32.9;32.739;26.079;54.128;
2023-09-10;20:45:14;1018.06;999.69;10887;872;0;7000;33489;33.04;32.743;26.079;54.16;
2023-09-10;20:45:15;1018.15;999.74;10887;872;0;7000;33500;33.053;32.754;26.079;54.16;
2023-09-10;20:45:16;1018.13;999.75;10887;872;0;7000;33530;33.083;32.761;26.079;54.065;
2023-09-10;20:45:17;1018.37;999.78;10887;872;0;7000;33660;33.212;32.76;26.09;54.13;
2023-09-10;20:45:18;1017.86;999.86;10887;872;0;7000;33660;33.215;32.752;26.09;54.13;
2023-09-10;20:45:19;1018.65;999.9;10887;872;0;7000;33660;33.216;32.765;26.09;54.13;
2023-09-10;20:45:20;1018;1000.02;10887;872;0;7000;33660;33.22;32.776;26.09;54.098;
2023-09-10;20:45:21;1018.72;999.96;10887;872;0;7000;33660;33.218;32.768;26.099;54.131;
2023-09-10;20:45:22;1018.52;1000;10887;872;0;7000;33660;33.219;32.782;26.099;54.099;
2023-09-10;20:45:23;1018.66;999.96;10887;872;0;7000;33719;33.276;32.785;26.099;54.068;
2023-09-10;20:45:24;1018.59;999.98;10887;872;0;7000;33719;33.277;32.779;26.099;54.068;
2023-09-10;20:45:25;1018.57;999.96;10887;872;0;7000;33719;33.276;32.771;26.109;54.101;
2023-09-10;20:45:26;1018.57;999.93;10887;872;0;7000;33719;33.275;32.79;26.109;54.101;
2023-09-10;20:45:27;1018.15;999.97;10887;872;0;7000;33719;33.277;32.796;26.119;54.071;
2023-09-10;20:45:28;1018.69;999.98;10887;872;0;7000;33280;32.844;32.8;26.13;54.104;
2023-09-10;20:45:29;1018.17;999.86;10887;872;0;7000;33280;32.84;32.799;26.119;54.071;
2023-09-10;20:45:30;1018.48;999.82;10887;872;0;7000;33440;32.996;32.8;26.119;54.071;
2023-09-10;20:45:31;1018.21;999.82;10887;872;0;7000;33440;32.996;32.817;26.13;54.072;
2023-09-10;20:45:32;1018.44;999.82;10887;872;0;7000;33510;33.065;32.802;26.13;54.041;
2023-09-10;20:45:33;1018.3;999.86;10887;872;0;7000;33510;33.067;32.805;26.139;54.01;
2023-09-10;20:45:34;1017.88;999.91;10887;872;0;7000;33510;33.068;32.781;26.149;54.012;
2023-09-10;20:45:35;1018.33;999.85;10887;872;0;7000;33510;33.066;32.842;26.149;54.012;
2023-09-10;20:45:36;1017.85;999.9;10887;872;0;7000;33510;33.068;32.808;26.149;54.012;
2023-09-10;20:45:37;1018.46;999.89;10887;872;0;7000;33399;32.958;32.818;26.139;53.979;
2023-09-10;20:45:38;1017.8;999.85;10887;872;0;7000;33500;33.056;32.832;26.149;54.012;
2023-09-10;20:45:39;1018.04;999.79;10887;872;0;7000;33540;33.094;32.835;26.149;53.98;
2023-09-10;20:45:40;1017.81;999.74;10887;872;0;7000;33460;33.013;32.828;26.16;53.95;
2023-09-10;20:45:41;1017.77;999.82;10887;872;0;7000;33530;33.085;32.829;26.16;53.95;
2023-09-10;20:45:42;1018.07;999.76;10887;872;0;7000;33530;33.083;32.847;26.16;53.95;
2023-09-10;20:45:43;1017.69;999.85;10887;872;0;7000;33570;33.126;32.841;26.169;53.952;
2023-09-10;20:45:44;1018.28;999.82;10887;872;0;7000;33450;33.006;32.854;26.169;53.952;
2023-09-10;20:45:45;1017.65;999.83;10887;872;0;7000;33730;33.283;32.838;26.16;53.919;
2023-09-10;20:45:46;1018.21;999.86;10887;872;0;7000;33530;33.086;32.837;26.179;53.89;
2023-09-10;20:45:47;1017.82;999.86;10887;872;0;7000;33850;33.402;32.875;26.179;53.921;
2023-09-10;20:45:48;1018.1;999.83;10887;872;0;7000;33370;32.928;32.852;26.179;53.921;
2023-09-10;20:45:49;1018.11;1000;10887;872;0;7000;33489;33.051;32.856;26.179;53.921;
2023-09-10;20:45:50;1018.21;1000.05;10887;872;0;7000;33530;33.093;32.863;26.179;53.89;
2023-09-10;20:45:51;1018.91;1000.13;10887;872;0;7000;33630;33.194;32.879;26.189;53.891;
2023-09-10;20:45:52;1018.36;1000.23;10887;872;0;7000;33920;33.484;32.889;26.2;53.893;
2023-09-10;20:45:53;1018.89;1000.26;10887;872;0;7000;33750;33.317;32.878;26.2;53.893;
2023-09-10;20:45:54;1018.46;1000.22;10887;872;0;7000;33680;33.246;32.874;26.189;53.86;
2023-09-10;20:45:55;1018.78;1000.2;10887;872;0;7000;33489;33.057;32.895;26.209;53.862;
2023-09-10;20:45:56;1018.44;1000.19;10887;872;0;7000;33219;32.79;32.907;26.209;53.862;
2023-09-10;20:45:57;1018.58;1000.22;10887;872;0;7000;33570;33.138;32.881;26.209;53.831;
2023-09-10;20:45:58;1018.89;1000.09;10887;872;0;7000;33340;32.906;32.902;26.209;53.831;
2023-09-10;20:45:59;1018.18;1000.06;10887;872;0;7000;33540;33.103;32.894;26.209;53.831;
2023-09-10;20:46:00;1018.58;1000.09;10887;872;0;7000;33840;33.4;32.912;26.23;53.834;
2023-09-10;20:46:01;1018.03;999.98;10887;872;0;7000;33620;33.179;32.895;26.23;53.834;
2023-09-10;20:46:02;1018.06;999.89;10887;872;0;7000;33620;33.176;32.915;26.23;53.77;
2023-09-10;20:46:03;1018.3;999.79;10887;872;0;7000;33540;33.094;32.922;26.239;53.803;
2023-09-10;20:46:04;1017.48;999.76;10887;872;0;7000;33520;33.073;32.914;26.23;53.802;
2023-09-10;20:46:05;1018.11;999.8;10887;872;0;7000;33590;33.144;32.917;26.23;53.802;
2023-09-10;20:46:06;1017.66;999.85;10887;872;0;7000;33590;33.145;32.929;26.239;53.74;
2023-09-10;20:46:07;1017.77;999.82;10887;872;0;7000;33820;33.371;32.941;26.249;53.742;
2023-09-10;20:46:08;1017.99;999.89;10887;872;0;7000;33760;33.314;32.945;26.249;53.742;
2023-09-10;20:46:09;1017.6;999.87;10887;872;0;7000;33750;33.304;32.939;26.259;53.743;
2023-09-10;20:46:10;1018.24;999.87;10887;872;0;7000;33750;33.304;32.94;26.239;53.709;
2023-09-10;20:46:11;1017.92;999.97;10887;872;0;7000;33829;33.385;32.936;26.239;53.709;
2023-09-10;20:46:12;1017.89;999.89;10887;872;0;7000;33590;33.147;32.954;26.249;53.71;
2023-09-10;20:46:13;1018.26;999.83;10887;872;0;7000;33620;33.174;32.942;26.259;53.743;
2023-09-10;20:46:14;1017.78;999.94;10887;872;0;7000;33750;33.306;32.94;26.259;53.712;
2023-09-10;20:46:15;1018.03;999.86;10887;872;0;7000;33520;33.077;32.934;26.259;53.68;
2023-09-10;20:46:16;1018.15;999.89;10887;872;0;7000;33800;33.354;32.95;26.27;53.713;
2023-09-10;20:46:17;1017.86;1000;10887;872;0;7000;33489;33.051;32.962;26.27;53.713;
2023-09-10;20:46:18;1018.63;1000;10887;872;0;7000;34000;33.555;32.971;26.279;53.683;
2023-09-10;20:46:19;1018.21;1000.04;10887;872;0;7000;33820;33.379;32.968;26.27;53.65;
2023-09-10;20:46:20;1018.76;1000.12;10887;872;0;7000;33600;33.164;32.966;26.279;53.651;
2023-09-10;20:46:21;1018.48;1000;10887;872;0;7000;33710;33.269;32.98;26.27;53.65;
2023-09-10;20:46:22;1017.91;999.94;10887;872;0;7000;33680;33.237;32.994;26.279;53.651;
2023-09-10;20:46:23;1018.44;999.91;10887;872;0;7000;33540;33.098;33.004;26.279;53.651;
2023-09-10;20:46:24;1018.14;999.87;10887;872;0;7000;33630;33.185;32.977;26.289;53.621;
2023-09-10;20:46:25;1018.35;999.86;10887;872;0;7000;33630;33.185;32.993;26.279;53.62;
2023-09-10;20:46:26;1018.39;999.91;10887;872;0;7000;33510;33.068;32.992;26.289;53.621;
2023-09-10;20:46:27;1018.1;999.83;10887;872;0;7000;33610;33.164;32.995;26.289;53.589;
2023-09-10;20:46:28;1018.44;999.87;10887;872;0;7000;33450;33.008;33.001;26.289;53.589;
2023-09-10;20:46:29;1018.44;999.96;10887;872;0;7000;33610;33.169;32.997;26.3;53.591;
2023-09-10;20:46:30;1018.25;999.97;10887;872;0;7000;33719;33.277;33.002;26.3;53.591;
2023-09-10;20:46:31;1018.59;999.93;10887;872;0;7000;33719;33.275;32.998;26.3;53.591;
2023-09-10;20:46:32;1017.73;999.9;10887;872;0;7000;33390;32.95;33.022;26.319;53.562;
2023-09-10;20:46:33;1018.19;999.83;10887;872;0;7000;33329;32.887;33.02;26.319;53.594;
2023-09-10;20:46:34;1018.48;999.87;10887;872;0;7000;33399;32.957;33.03;26.319;53.594;
2023-09-10;20:46:35;1017.95;999.96;10887;872;0;7000;33899;33.454;33.015;26.319;53.562;
2023-09-10;20:46:36;1018.62;1000;10887;872;0;7000;33790;33.348;33.017;26.319;53.53;
2023-09-10;20:46:37;1017.95;1000.01;10887;872;0;7000;33469;33.031;33.021;26.319;53.53;
2023-09-10;20:46:38;1018.41;1000.05;10887;872;0;7000;33700;33.26;33.031;26.329;53.532;
2023-09-10;20:46:39;1018.29;1000.12;10887;872;0;7000;33750;33.312;33.032;26.329;53.532;
2023-09-10;20:46:40;1018.08;1000.06;10887;872;0;7000;33510;33.073;33.02;26.329;53.532;
2023-09-10;20:46:41;1018.5;1000.12;10887;872;0;7000;33899;33.459;33.029;26.329;53.5;
2023-09-10;20:46:42;1018.25;1000.15;10887;872;0;7000;33730;33.293;33.036;26.34;53.501;
2023-09-10;20:46:43;1018;1000.08;10887;872;0;7000;33719;33.28;33.042;26.34;53.501;
2023-09-10;20:46:44;1018.59;1000.06;10887;872;0;7000;33730;33.29;33.056;26.34;53.47;
2023-09-10;20:46:45;1018.07;1000.11;10887;872;0;7000;33910;33.47;33.061;26.34;53.47;
2023-09-10;20:46:46;1018.02;1000.09;10887;872;0;7000;33760;33.321;33.067;26.34;53.47;
2023-09-10;20:46:47;1018.51;1000.06;10887;872;0;7000;33570;33.133;33.081;26.34;53.47;
2023-09-10;20:46:48;1017.93;1000.02;10887;872;0;7000;33790;33.348;33.078;26.349;53.44;
2023-09-10;20:46:49;1018.46;999.93;10887;872;0;7000;33809;33.364;33.068;26.349;53.44;
2023-09-10;20:46:50;1017.92;999.97;10887;872;0;7000;33899;33.454;33.077;26.359;53.441;
2023-09-10;20:46:51;1018.55;999.98;10887;872;0;7000;33570;33.13;33.087;26.349;53.408;
2023-09-10;20:46:52;1018.44;1000;10887;872;0;7000;33550;33.111;33.092;26.349;53.408;
2023-09-10;20:46:53;1018;1000.08;10887;872;0;7000;33739;33.3;33.092;26.359;53.378;
2023-09-10;20:46:54;1018.66;1000.05;10887;872;0;7000;33640;33.201;33.107;26.38;53.38;
2023-09-10;20:46:55;1018.35;999.97;10887;872;0;7000;33500;33.06;33.117;26.369;53.379;
2023-09-10;20:46:56;1018.63;1000.04;10887;872;0;7000;33670;33.231;33.127;26.38;53.38;
2023-09-10;20:46:57;1018.66;1000.11;10887;872;0;7000;33440;33.006;33.102;26.389;53.414;
2023-09-10;20:46:58;1018.51;1000.12;10887;872;0;7000;33530;33.095;33.114;26.389;53.414;
2023-09-10;20:46:59;1018.95;1000.23;10887;872;0;7000;33469;33.038;33.116;26.399;53.383;
2023-09-10;20:47:00;1018.84;1000.22;10887;872;0;7000;33860;33.424;33.122;26.389;53.35;
2023-09-10;20:47:01;1018.77;1000.2;10887;872;0;7000;33570;33.137;33.108;26.399;53.352;
2023-09-10;20:47:02;1019;1000.27;10887;872;0;7000;33800;33.367;33.106;26.399;53.352;
2023-09-10;20:47:03;1018.57;1000.23;10887;872;0;7000;33670;33.237;33.124;26.389;53.35;
2023-09-10;20:47:04;1018.94;1000.13;10887;872;0;7000;33750;33.312;33.136;26.389;53.35;
2023-09-10;20:47:05;1018.69;1000.16;10887;872;0;7000;33700;33.264;33.12;26.399;53.32;
2023-09-10;20:47:06;1018.57;1000.08;10887;872;0;7000;33940;33.498;33.118;26.41;53.321;
2023-09-10;20:47:07;1018.76;1000.04;10887;872;0;7000;33880;33.438;33.142;26.41;53.321;
2023-09-10;20:47:08;1018.3;1000.09;10887;872;0;7000;33579;33.142;33.132;26.399;53.288;
2023-09-10;20:47:09;1018.89;1000.12;10887;872;0;7000;33829;33.39;33.144;26.399;53.288;
2023-09-10;20:47:10;1018.66;1000.22;10887;872;0;7000;33660;33.227;33.154;26.41;53.321;
2023-09-10;20:47:11;1018.94;1000.28;10887;872;0;7000;33670;33.239;33.143;26.419;53.291;
2023-09-10;20:47:12;1018.94;1000.23;10887;872;0;7000;33480;33.049;33.141;26.419;53.291;
2023-09-10;20:47:13;1018.77;1000.28;10887;872;0;7000;33820;33.387;33.162;26.419;53.291;
2023-09-10;20:47:14;1019.09;1000.3;10887;872;0;7000;33820;33.387;33.145;26.419;53.291;
2023-09-10;20:47:15;1018.85;1000.34;10887;872;0;7000;33960;33.527;33.167;26.419;53.291;
2023-09-10;20:47:16;1019.24;1000.38;10887;872;0;7000;33780;33.35;33.16;26.429;53.261;
2023-09-10;20:47:17;1019.07;1000.37;10887;872;0;7000;33649;33.221;33.172;26.429;53.261;
2023-09-10;20:47:18;1019.11;1000.41;10887;872;0;7000;33870;33.44;33.173;26.439;53.294;
2023-09-10;20:47:19;1019.03;1000.33;10887;872;0;7000;33380;32.954;33.189;26.45;53.232;
2023-09-10;20:47:20;1018.63;1000.22;10887;872;0;7000;33719;33.285;33.176;26.45;53.232;
2023-09-10;20:47:21;1019;1000.19;10887;872;0;7000;34090;33.65;33.185;26.45;53.232;
2023-09-10;20:47:22;1018.92;1000.28;10887;872;0;7000;33670;33.239;33.191;26.45;53.232;
2023-09-10;20:47:23;1018.69;1000.17;10887;872;0;7000;33750;33.314;33.185;26.45;53.232;
2023-09-10;20:47:24;1018.81;1000.06;10887;872;0;7000;33800;33.36;33.181;26.459;53.202;
2023-09-10;20:47:25;1018.03;1000.12;10887;872;0;7000;33500;33.065;33.198;26.459;53.233;
2023-09-10;20:47:26;1018.66;1000.16;10887;872;0;7000;33809;33.372;33.199;26.459;53.17;
2023-09-10;20:47:27;1018.92;1000.13;10887;872;0;7000;33719;33.282;33.208;26.459;53.17;
2023-09-10;20:47:28;1018.17;1000.19;10887;872;0;7000;33829;33.392;33.212;26.459;53.17;
2023-09-10;20:47:29;1018.8;1000.19;10887;872;0;7000;33610;33.176;33.213;26.489;53.142;
2023-09-10;20:47:30;1018.37;1000.22;10887;872;0;7000;33660;33.227;33.218;26.48;53.141;
2023-09-10;20:47:31;1018.68;1000.23;10887;872;0;7000;33829;33.394;33.224;26.469;53.14;
2023-09-10;20:47:32;1018.99;1000.19;10887;872;0;7000;33950;33.512;33.215;26.48;53.109;
2023-09-10;20:47:33;1018.28;1000.26;10887;872;0;7000;33950;33.514;33.22;26.48;53.109;
2023-09-10;20:47:34;1018.81;1000.27;10887;872;0;7000;33950;33.515;33.213;26.499;53.144;
2023-09-10;20:47:35;1018.24;1000.2;10887;872;0;7000;33950;33.512;33.23;26.469;53.14;
2023-09-10;20:47:36;1018.43;1000.23;10887;872;0;7000;33950;33.513;33.229;26.489;53.111;
2023-09-10;20:47:37;1018.8;1000.31;10887;872;0;7000;33950;33.516;33.192;26.499;53.144;
2023-09-10;20:47:38;1018.35;1000.24;10887;872;0;7000;33790;33.356;33.253;26.499;53.112;
2023-09-10;20:47:39;1018.62;1000.34;10887;872;0;7000;33790;33.359;33.228;26.499;53.112;
2023-09-10;20:47:40;1018.63;1000.34;10887;872;0;7000;33790;33.359;33.251;26.509;53.082;
2023-09-10;20:47:41;1018.19;1000.22;10887;872;0;7000;33790;33.355;33.271;26.499;53.081;
2023-09-10;20:47:42;1018.72;1000.16;10887;872;0;7000;33790;33.353;33.253;26.509;53.082;
2023-09-10;20:47:43;1018.29;1000.17;10887;872;0;7000;33550;33.116;33.261;26.499;53.081;
2023-09-10;20:47:44;1018.02;1000.08;10887;872;0;7000;33550;33.113;33.255;26.52;53.052;
2023-09-10;20:47:45;1018.63;1000.15;10887;872;0;7000;33820;33.382;33.26;26.52;53.052;
2023-09-10;20:47:46;1018.28;1000.2;10887;872;0;7000;33820;33.384;33.264;26.52;53.02;
2023-09-10;20:47:47;1018.92;1000.22;10887;872;0;7000;34120;33.681;33.277;26.52;53.052;
2023-09-10;20:47:48;1018.73;1000.31;10887;872;0;7000;34120;33.684;33.286;26.52;53.02;
2023-09-10;20:47:49;1019;1000.34;10887;872;0;7000;34120;33.685;33.283;26.52;53.02;
2023-09-10;20:47:50;1019;1000.28;10887;872;0;7000;34120;33.683;33.281;26.52;53.02;
2023-09-10;20:47:51;1018.58;1000.27;10887;872;0;7000;34120;33.682;33.292;26.529;53.021;
2023-09-10;20:47:52;1018.84;1000.22;10887;872;0;7000;33809;33.374;33.294;26.539;52.991;
2023-09-10;20:47:53;1018.78;1000.19;10887;872;0;7000;33790;33.354;33.287;26.539;52.991;
2023-09-10;20:47:54;1018.61;1000.26;10887;872;0;7000;33770;33.337;33.297;26.529;52.99;
2023-09-10;20:47:55;1018.94;1000.24;10887;872;0;7000;33899;33.463;33.3;26.539;52.959;
2023-09-10;20:47:56;1018.81;1000.22;10887;872;0;7000;33980;33.543;33.284;26.539;52.959;
2023-09-10;20:47:57;1018.57;1000.31;10887;872;0;7000;33750;33.318;33.307;26.56;52.93;
2023-09-10;20:47:58;1018.85;1000.27;10887;872;0;7000;33640;33.209;33.308;26.539;52.959;
2023-09-10;20:47:59;1018.28;1000.27;10887;872;0;7000;34230;33.791;33.31;26.569;52.963;
2023-09-10;20:48:00;1018.74;1000.31;10887;872;0;7000;33739;33.308;33.322;26.56;52.93;
2023-09-10;20:48:01;1019.07;1000.35;10887;872;0;7000;33719;33.289;33.312;26.56;52.962;
2023-09-10;20:48:02;1018.32;1000.31;10887;872;0;7000;33590;33.161;33.31;26.56;52.962;
2023-09-10;20:48:03;1018.69;1000.31;10887;872;0;7000;33579;33.15;33.338;26.569;52.932;
2023-09-10;20:48:04;1018.54;1000.27;10887;872;0;7000;34140;33.702;33.335;26.56;52.93;
2023-09-10;20:48:05;1018.14;1000.2;10887;872;0;7000;34110;33.67;33.347;26.579;52.933;
2023-09-10;20:48:06;1018.8;1000.2;10887;872;0;7000;33860;33.423;33.335;26.579;52.901;
2023-09-10;20:48:07;1018.48;1000.28;10887;872;0;7000;33760;33.327;33.336;26.579;52.901;
2023-09-10;20:48:08;1018.28;1000.24;10887;872;0;7000;33840;33.405;33.346;26.579;52.901;
2023-09-10;20:48:09;1018.89;1000.28;10887;872;0;7000;33829;33.395;33.333;26.59;52.839;
2023-09-10;20:48:10;1018.46;1000.34;10887;872;0;7000;33930;33.497;33.398;26.59;52.871;
2023-09-10;20:48:11;1019.09;1000.34;10887;872;0;7000;33940;33.507;33.355;26.579;52.87;
2023-09-10;20:48:12;1018.76;1000.31;10887;872;0;7000;33770;33.338;33.368;26.59;52.871;
2023-09-10;20:48:13;1018.39;1000.31;10887;872;0;7000;34110;33.674;33.364;26.599;52.872;
2023-09-10;20:48:14;1019.02;1000.33;10887;872;0;7000;34020;33.586;33.376;26.599;52.872;
2023-09-10;20:48:15;1018.68;1000.17;10887;872;0;7000;34140;33.699;33.366;26.609;52.81;
2023-09-10;20:48:16;1018.74;1000.22;10887;872;0;7000;33899;33.463;33.367;26.619;52.812;
